file,id,status,createdBy,curriculum,stem
drafts/cfd965e7-44a1-47db-bb73-4e32c98a7fe9.json,cfd965e7-44a1-47db-bb73-4e32c98a7fe9,draft,manual,Paediatric Sub-specialties,What is the initial management for a child with SVT who is hemodynamically stable?
drafts/cff3de43-e816-4dbb-b35a-a3eb3c8b75d8.json,cff3de43-e816-4dbb-b35a-a3eb3c8b75d8,draft,manual,General Paediatrics,Infantile gastroesophageal reflux is typically managed with conservative measures. At what point is a surgical opinion usually sought?
drafts/d00e8257-638d-4e94-88b7-a2818cfdb1f5.json,d00e8257-638d-4e94-88b7-a2818cfdb1f5,draft,ai,Paediatric Sub-specialties,A blood film comment mentions **atypical (reactive) lymphocytes**. Which feature most supports a reactive lymphocyte rather than a leukaemic blast?
drafts/d08c1c26-0562-4e94-a430-67c99e90e4d1.json,d08c1c26-0562-4e94-a430-67c99e90e4d1,draft,ai,Paediatric Sub-specialties,A healthy term infant is 12 hours old. Which foetal shunt would normally be expected to be functionally closing around this time in response to increased oxygen tension and prostaglandin-related changes?
drafts/d0a21059-e8f5-4710-9224-4280128744f8.json,d0a21059-e8f5-4710-9224-4280128744f8,draft,ai,Paediatric Surgery,"A local health district is planning a community burn-prevention campaign for young families. Based on the notes, which setting should be prioritised because it accounts for most burns?"
drafts/d0d94619-3bef-498a-8c2b-94635d158800.json,d0d94619-3bef-498a-8c2b-94635d158800,draft,manual,Paediatric Sub-specialties,What does the Gower sign specifically help a clinician identify during a motor examination?
drafts/d0eff024-79e7-46ad-8725-f03bac3b9cb2.json,d0eff024-79e7-46ad-8725-f03bac3b9cb2,draft,ai,Paediatric Sub-specialties,"A 4-year-old child is being reviewed for anaemia. Using the red blood cell problem framework from the notes, iron deficiency anaemia is best classified as which type of problem?"
drafts/d10085eb-90d7-4eff-86d2-5bf1b2c196c5.json,d10085eb-90d7-4eff-86d2-5bf1b2c196c5,draft,ai,Paediatric Sub-specialties,"A 7-month-old is being assessed in an Australian ED for an acute upper-airway respiratory illness. When laid flat on the trolley, the infant's neck flexes and the assessment becomes less comfortable. Which anatomical feature best explains why airway positioning is an immediate priority?"
drafts/d18d3704-b7c0-4a65-bc72-87283dcb35a7.json,d18d3704-b7c0-4a65-bc72-87283dcb35a7,draft,manual,Emergency Paediatrics,Which anatomical feature of a young child necessitates placing a small lift under the shoulders to maintain a neutral airway position?
drafts/d1a7e0d3-a7e4-49fc-ba21-d43b34b44641.json,d1a7e0d3-a7e4-49fc-ba21-d43b34b44641,draft,ai,Paediatric Surgery,A child still has marked out-toeing beyond the usual time of spontaneous resolution. Which concern is specifically mentioned in the notes as a reason intervention might be needed?
drafts/d1b4861f-2133-4df4-af9a-3f8ff1e8b235.json,d1b4861f-2133-4df4-af9a-3f8ff1e8b235,draft,ai,Paediatric Sub-specialties,A child has a smooth plastic bead in the ear canal and office irrigation is being considered. Which point must be checked before irrigating?
drafts/d1c5bef4-126c-4abf-8d64-a4cf6846ca5b.json,d1c5bef4-126c-4abf-8d64-a4cf6846ca5b,draft,ai,Paediatric Sub-specialties,"A 7-year-old takes a very long time to finish meals, keeps sipping water with food, and gags on solids. Which diagnosis should this pattern particularly raise?"
drafts/d1d0b9f1-a532-4cea-b4b8-8fb423499716.json,d1d0b9f1-a532-4cea-b4b8-8fb423499716,draft,manual,Community-based Paediatrics,What is the recommended daily limit for recreational screen time for children and adolescents according to the lifestyle guidelines discussed?
drafts/d2a00473-30ed-4fd9-a298-a42e17d3a252.json,d2a00473-30ed-4fd9-a298-a42e17d3a252,draft,manual,Community-based Paediatrics,What does the 'Sisyphus' analogy by Pekka Pushka represent in the context of obesity prevention?
drafts/d2a97784-c746-4f56-be37-56f95b4ae46f.json,d2a97784-c746-4f56-be37-56f95b4ae46f,draft,ai,Paediatric Sub-specialties,Parents ask whether a nasopharyngeal aspirate (NPA) is needed to guide treatment for a toddler with suspected bronchiolitis/viral wheeze. Which response best matches the source pack?
drafts/d2fb7929-849f-474a-8933-f191df3525fb.json,d2fb7929-849f-474a-8933-f191df3525fb,draft,ai,Paediatric Sub-specialties,A 7-week-old infant is reviewed for a vascular skin lesion. Which diagnosis is described in the notes as the most common benign soft tissue tumour of childhood?
drafts/d3443db8-89c2-4499-96bc-b81bb6a0846f.json,d3443db8-89c2-4499-96bc-b81bb6a0846f,draft,ai,Paediatric Sub-specialties,"At follow-up review after a wheezy illness, which child is the best candidate for **pre- and post-bronchodilator spirometry**?"
drafts/d3800bce-bfa6-4fea-9522-884c04740e3d.json,d3800bce-bfa6-4fea-9522-884c04740e3d,draft,ai,Community-based Paediatrics,A family asks about a stimulant option expected to last around **10-12 hours**. Which medicine from the notes best matches that duration?
drafts/d3811d83-e859-4102-899b-a0f6606ac112.json,d3811d83-e859-4102-899b-a0f6606ac112,draft,ai,Paediatric Sub-specialties,An 8-year-old says there is something moving in the ear after camping. Otoscopy shows a live insect. What should be done first?
drafts/d42f3548-cf07-4fef-9aee-ba116586b715.json,d42f3548-cf07-4fef-9aee-ba116586b715,draft,ai,Community-based Paediatrics,"An Aboriginal family living in a very remote community has missed several follow-up appointments for their child's health check. The GP wants to discuss this in a non-blaming, culturally safe way by exploring system barriers. Which set of barriers is specifically highlighted in the notes as affecting access to health care?"
drafts/d45b15ed-8674-4e2d-b8cd-96175606db9b.json,d45b15ed-8674-4e2d-b8cd-96175606db9b,draft,manual,Adolescent Medicine,"In a study on driving simulators, how did sleep restriction affect adolescent performance compared to extended sleep?"
drafts/d483bd9a-5305-4f51-a7d1-dad91cfb6ca4.json,d483bd9a-5305-4f51-a7d1-dad91cfb6ca4,draft,manual,Paediatric Sub-specialties,What percentage of children with cerebral palsy are estimated to have an intellectual disability?
drafts/d49a2aa3-1b93-49e5-bd01-1e08e8ed2b1b.json,d49a2aa3-1b93-49e5-bd01-1e08e8ed2b1b,draft,manual,Paediatric Sub-specialties,What is the recommended timeframe for reviewing a child's asthma control after initiating or changing a preventer medication?
drafts/d4bbd5b6-2e6f-49c0-bc12-ec29fff9bff2.json,d4bbd5b6-2e6f-49c0-bc12-ec29fff9bff2,draft,ai,Paediatric Sub-specialties,A school-aged child has ongoing wheeze. Which pattern in the source pack most favours **asthma** over viral wheeze?
drafts/d512d895-3513-4cd2-a80b-39ed2980aa4f.json,d512d895-3513-4cd2-a80b-39ed2980aa4f,draft,manual,Paediatric Surgery,Which condition requires urgent admission for surgical drainage of the hip joint?
drafts/d51a4747-adcb-473f-8b89-e55261faee51.json,d51a4747-adcb-473f-8b89-e55261faee51,draft,ai,Paediatric Sub-specialties,An infant is being examined for a possible acyanotic congenital heart lesion after poor feeding and a persistent murmur were noted. Which additional examination step is explicitly included in the source-pack work-up and should not be skipped?
drafts/d605bcfb-55c1-4935-a691-4aa43c8e980b.json,d605bcfb-55c1-4935-a691-4aa43c8e980b,draft,manual,Community-based Paediatrics,"According to the summary of adult outcomes, what percentage of children with ADHD will continue to experience symptoms into adolescence?"
drafts/d6134c1f-95bb-42a4-bdfc-9974bc9c8fe5.json,d6134c1f-95bb-42a4-bdfc-9974bc9c8fe5,draft,ai,Paediatric Surgery,"A 6-year-old is assessed for parotid-region swelling. When inspecting the mouth, which additional structures should be checked as part of the examination described in the notes?"
drafts/d648fe23-d9d8-4a50-92b5-b52ece986e15.json,d648fe23-d9d8-4a50-92b5-b52ece986e15,draft,manual,Adolescent Medicine,"For resistant cases of night terrors, what is the recommended procedure for 'scheduled awakenings'?"
drafts/d6506796-cb9c-4e12-a305-cd9a87248d8b.json,d6506796-cb9c-4e12-a305-cd9a87248d8b,draft,manual,Paediatric Sub-specialties,"A 6-year-old child with a history of eczema and asthma presents with itchy, red eyes and a 'ropey' white discharge. What clinical sign would suggest a diagnosis of vernal conjunctivitis?"
drafts/d6573da2-e533-40d6-9c9a-fc20cc0b9431.json,d6573da2-e533-40d6-9c9a-fc20cc0b9431,draft,manual,Paediatric Sub-specialties,Which of these food allergies is most likely to persist into adulthood rather than being outgrown?
drafts/d65a3481-98bd-43ed-a656-5bc5441d7ef5.json,d65a3481-98bd-43ed-a656-5bc5441d7ef5,draft,manual,Paediatric Sub-specialties,What is the primary mode of inheritance for cystic fibrosis (CF)?
drafts/d69c84b4-fe2a-4c7f-a3b2-8bbf819f2440.json,d69c84b4-fe2a-4c7f-a3b2-8bbf819f2440,draft,ai,Paediatric Surgery,A 16-year-old presents after a risky bicycle stunt. He says he 'knew it would probably be fine'. Which developmental feature from the notes most directly aligns with this presentation?
drafts/d7150f2b-ecac-4fd6-8a0b-6c27b71f0686.json,d7150f2b-ecac-4fd6-8a0b-6c27b71f0686,draft,ai,General Paediatrics,"A draft writer wants to create a question asking for the definition of BRUE. Based on the provided excerpts, which justification best supports declining that item?"
drafts/d718a353-c498-4d45-9b1f-700b8a50cea1.json,d718a353-c498-4d45-9b1f-700b8a50cea1,draft,manual,Community-based Paediatrics,"To diagnose an intellectual disability, a cognitive assessment must be supplemented by which type of evaluation?"
drafts/d720f6ae-d17b-4348-9c09-22cde94acb3c.json,d720f6ae-d17b-4348-9c09-22cde94acb3c,draft,ai,Paediatric Sub-specialties,A child with neutropaenia is reviewed again and now also has low haemoglobin and low platelets. Which interpretation best fits the approach recommended in the notes?
drafts/d786bbee-85c9-4ebe-b690-e78a0d41f0b4.json,d786bbee-85c9-4ebe-b690-e78a0d41f0b4,draft,manual,Emergency Paediatrics,What is the recommended dose of Naloxone for reversing respiratory depression caused by opioids in a pediatric patient?
drafts/d7ab0757-e11b-43b9-8afb-8bace587c985.json,d7ab0757-e11b-43b9-8afb-8bace587c985,draft,ai,Community-based Paediatrics,Which counselling statement is most consistent with the source pack when discussing ASD recognition with a family in a community setting?
drafts/d7c7155a-965a-4349-872a-539617a82ccb.json,d7c7155a-965a-4349-872a-539617a82ccb,draft,manual,Paediatric Sub-specialties,What is the expected timeline for the natural involution (disappearance) of an infantile hemangioma?
drafts/d8209779-b6a5-4208-8712-6b51ac4e0341.json,d8209779-b6a5-4208-8712-6b51ac4e0341,draft,ai,Paediatric Sub-specialties,A family asks when preventive migraine medication should be considered for their 11-year-old. Which scenario most clearly matches the note's criteria?
drafts/d86935d7-f3e2-4ca8-a9d7-452e5e5f2ef3.json,d86935d7-f3e2-4ca8-a9d7-452e5e5f2ef3,draft,ai,Paediatric Sub-specialties,"A 3-year-old has isolated gross motor delay without other developmental concerns. Based on the notes, which referral is most appropriate?"
drafts/d8aba773-2948-4652-b848-b932988331b1.json,d8aba773-2948-4652-b848-b932988331b1,draft,ai,Paediatric Sub-specialties,A multidisciplinary meeting reviews prognosis language. Which scenario is explicitly listed in the source pack as one of the particularly poor-risk childhood cancer situations?
drafts/d9b50e9d-c50d-4fe3-99cb-2cee7b2ff26e.json,d9b50e9d-c50d-4fe3-99cb-2cee7b2ff26e,draft,manual,Paediatric Sub-specialties,What are the common side effects associated with the use of propranolol in infants?
drafts/d9cc5a6c-1aeb-4d6e-aa46-238a4735fc8f.json,d9cc5a6c-1aeb-4d6e-aa46-238a4735fc8f,draft,ai,Emergency Paediatrics,"In a teaching scenario about first-line assessment during suspected anaphylaxis, which paediatric chest feature helps explain why loss of lung volume is a concern?"
drafts/d9ebf266-e128-49d9-ae80-b526a9a01ecd.json,d9ebf266-e128-49d9-ae80-b526a9a01ecd,draft,manual,Emergency Paediatrics,Which of the following management strategies is supported by level A evidence for the treatment of croup?
drafts/d9f25205-61d4-42cb-b406-67613023cca2.json,d9f25205-61d4-42cb-b406-67613023cca2,draft,manual,Paediatric Surgery,What is a characteristic clinical finding on physical examination of a neonate with a large congenital diaphragmatic hernia?
drafts/da18338d-8319-4837-bc09-76839994cce1.json,da18338d-8319-4837-bc09-76839994cce1,draft,manual,Adolescent Medicine,"Regarding Indigenous youth, what health and social outcome is mentioned as being twice as likely compared to non-Indigenous youth?"
drafts/da497f02-3362-4dd8-a6aa-d28d6bf444cd.json,da497f02-3362-4dd8-a6aa-d28d6bf444cd,draft,ai,Emergency Paediatrics,A child in cardiac arrest has intraosseous access inserted after failed IV attempts. The team wants blood tests before giving medications. Which approach best matches the source pack?
drafts/da4e6a68-583e-4ce1-b097-6784bf7b5c58.json,da4e6a68-583e-4ce1-b097-6784bf7b5c58,draft,ai,Paediatric Sub-specialties,A school-aged child with motor difficulties uses their hands to help rise after lying supine on the floor. Which abnormality does this best suggest according to the notes?
drafts/daf82ff8-62a6-46f6-85f4-e1d0d40c668f.json,daf82ff8-62a6-46f6-85f4-e1d0d40c668f,draft,ai,Paediatric Sub-specialties,"A child has been labelled as having protracted bacterial bronchitis because of a chronic wet cough. Which additional feature would be least typical of protracted bacterial bronchitis alone, based on the source notes?"
drafts/db077613-0011-49b2-8667-a1088fd420e4.json,db077613-0011-49b2-8667-a1088fd420e4,draft,ai,Community-based Paediatrics,"A 9-year-old has repeatedly not been brought to important health appointments. The treating team is worried about accumulating neglect, but the information available does not currently indicate risk of significant harm needing an immediate statutory report. Which is the most appropriate pathway?"
drafts/db084857-0e21-4be9-b7c5-b6555c10a7d6.json,db084857-0e21-4be9-b7c5-b6555c10a7d6,draft,manual,Emergency Paediatrics,What is the standard recommended dose of Paracetamol for a child over the age of 3 months?
drafts/db145960-f273-4f59-af4e-d853ecc52640.json,db145960-f273-4f59-af4e-d853ecc52640,draft,manual,Paediatric Sub-specialties,What is the primary difference between 'primary snoring' and 'obstructive sleep apnea' (OSA)?
drafts/db239ab2-298b-47c8-9987-264c18d3a139.json,db239ab2-298b-47c8-9987-264c18d3a139,draft,manual,Adolescent Medicine,"In a pediatric sleep study, what Apnea-Hypopnia Index (AHI) value is typically considered normal?"
drafts/dbb185aa-e8ba-4290-974a-8c422c9091fc.json,dbb185aa-e8ba-4290-974a-8c422c9091fc,draft,ai,Paediatric Sub-specialties,A registrar explains that several anomalies can arise downstream from one primary anomaly or mechanical factor. Which embryological term matches this explanation?
drafts/dc12d5a9-9be8-48df-b4d2-0d2eed65f771.json,dc12d5a9-9be8-48df-b4d2-0d2eed65f771,draft,ai,Paediatric Sub-specialties,"A neonatal chest X-ray report describes diffuse, coarse densities. Which diagnosis best matches the note pack?"
drafts/dc1b4a9d-2aef-4f59-8f8c-0f408ed7c492.json,dc1b4a9d-2aef-4f59-8f8c-0f408ed7c492,draft,manual,Adolescent Medicine,What sleep hygiene recommendation is specifically suggested for managing the bed environment?
drafts/dc3fa306-5fb3-46f1-8b52-4ece68d22894.json,dc3fa306-5fb3-46f1-8b52-4ece68d22894,draft,ai,Community-based Paediatrics,"A child being assessed for possible ADHD repeatedly grabs materials before instructions are finished and acts immediately when tempted, despite reminders. Which symptom domain is best illustrated?"
drafts/dcab56c7-6250-4385-baa8-7f7f4b345240.json,dcab56c7-6250-4385-baa8-7f7f4b345240,draft,ai,Paediatric Sub-specialties,A junior doctor is struggling to identify the correct lumbar puncture site in a child who has been positioned on the side with the legs curled up under the chin. The registrar palpates both posterior-superior iliac crests and draws an imaginary line between them. What is the best interpretation of that landmark according to the notes?
drafts/dcafc3a1-0129-4938-8090-b35a77f4778c.json,dcafc3a1-0129-4938-8090-b35a77f4778c,draft,manual,Paediatric Surgery,In which scenario would the resection of a bony bar be a preferred treatment over an epiphysiodesis?
drafts/dcd3a700-67a5-4255-b8f7-1577fd641613.json,dcd3a700-67a5-4255-b8f7-1577fd641613,draft,manual,Community-based Paediatrics,"According to the DSM-$5$-TR, at what age must symptoms be present by to meet the diagnostic criteria for ADHD?"
drafts/dd6a7370-5378-4c92-8cee-045e9377675d.json,dd6a7370-5378-4c92-8cee-045e9377675d,draft,manual,Paediatric Sub-specialties,Why is it recommended to check the mucous membranes and conjunctiva rather than just skin complexion when assessing a child for anemia?
drafts/dd7a46e2-af83-4bd9-b041-cff15ddf7a0a.json,dd7a46e2-af83-4bd9-b041-cff15ddf7a0a,draft,ai,Paediatric Sub-specialties,"A child presents with a new acute focal neurological deficit. Which dangerous differential should still be actively considered in paediatrics, especially if there is a cardiac history or thrombophilia?"
drafts/dd9d92a3-5938-4107-ac17-5857fb2a8f52.json,dd9d92a3-5938-4107-ac17-5857fb2a8f52,draft,manual,Paediatric Sub-specialties,What is the characteristic clinical presentation of a seizure in Self-limited Epilepsy with Centrotemporal Spikes (SeLECTS)?
drafts/dd9e0745-089d-41fa-a135-d1fe5189d848.json,dd9e0745-089d-41fa-a135-d1fe5189d848,draft,manual,Adolescent Medicine,"According to the lecture, what is a positive benefit of social media for 'different' or marginalized adolescents?"
drafts/ddf3735f-6c4a-43bb-9828-62c8f2b42465.json,ddf3735f-6c4a-43bb-9828-62c8f2b42465,draft,manual,General Paediatrics,"On the Bristol stool chart, which types are most indicative of a constipated stool?"
drafts/de6515a5-20c6-4008-bb71-a0e1a4811b0c.json,de6515a5-20c6-4008-bb71-a0e1a4811b0c,draft,ai,Paediatric Sub-specialties,"A 7-year-old is found to have a low white cell count on a routine blood test. Before deciding that the result is abnormal, which principle is most important to apply first?"
drafts/deaf3971-7549-49ec-82c4-745d240fdaca.json,deaf3971-7549-49ec-82c4-745d240fdaca,draft,manual,General Paediatrics,What is the recommended objective method for addressing parental concerns regarding the size of their son's penis?
drafts/df544b9b-4c35-437a-833c-281706e1a8a8.json,df544b9b-4c35-437a-833c-281706e1a8a8,draft,ai,Adolescent Medicine,"A 17-year-old wants help stopping vaping. You have already asked about use, assessed readiness and dependence, and clearly advised quitting. Which next plan **best fits** the brief intervention model in the notes?"
drafts/df957774-4c85-4a8b-b138-d0ec014d5428.json,df957774-4c85-4a8b-b138-d0ec014d5428,draft,manual,Emergency Paediatrics,An EXIT (Ex Utero Intrapartum Treatment) procedure is most likely to be scheduled for which of the following scenarios?
drafts/dfdc9c78-18db-4c5f-a357-57be5e3eb8fc.json,dfdc9c78-18db-4c5f-a357-57be5e3eb8fc,draft,ai,Paediatric Sub-specialties,Which set of descriptors matches the classification of infantile haemangioma given in the notes?
drafts/dfe9dac4-b0b8-4c1e-ad5f-2a15bd9b180c.json,dfe9dac4-b0b8-4c1e-ad5f-2a15bd9b180c,draft,manual,Paediatric Sub-specialties,Which complication of infantile hemangiomas is described as being particularly painful and slow to heal?
drafts/e02355f9-f07d-4cbc-a666-f171c1c8fe50.json,e02355f9-f07d-4cbc-a666-f171c1c8fe50,draft,manual,Adolescent Medicine,How does the 'culture' of adult medicine typically differ from pediatric medicine according to the speaker?
drafts/e036de1b-8058-421f-b4af-d459a8dfb2e1.json,e036de1b-8058-421f-b4af-d459a8dfb2e1,draft,ai,Paediatric Sub-specialties,"A 10-month-old has an AP chest X-ray after a mild respiratory illness. The upper mediastinum looks broad, but the opacity is uniform, triangular, and causes no mass effect. Which interpretation best fits this film?"
drafts/e0811d57-00a4-4092-8153-cc9136f8913e.json,e0811d57-00a4-4092-8153-cc9136f8913e,draft,ai,Adolescent Medicine,A 17-year-old presents shortly after using cannabis. Which additional feature would support **acute cannabis effects** rather than cannabis withdrawal?
drafts/e0a105b7-49c1-4593-9abe-b51f73faa3d4.json,e0a105b7-49c1-4593-9abe-b51f73faa3d4,draft,manual,Paediatric Sub-specialties,"In pediatric patients, 'Atypical Lymphocytes' found on a blood film are most commonly:"
drafts/e0d53644-78bd-4482-b899-2107bf7c08aa.json,e0d53644-78bd-4482-b899-2107bf7c08aa,draft,manual,Emergency Paediatrics,Which pain assessment tool is most appropriate for a 1-year-old child or a child with developmental delay?
drafts/e14db95e-0d3d-4644-b4c2-a202636bcb75.json,e14db95e-0d3d-4644-b4c2-a202636bcb75,draft,manual,Paediatric Sub-specialties,"According to the source, at what age can a child consistently and correctly use a pressurized metered-dose inhaler ($PMDI$) without a spacer?"
drafts/e1af0037-4b38-4452-89a9-08bf894ad403.json,e1af0037-4b38-4452-89a9-08bf894ad403,draft,manual,Paediatric Sub-specialties,What is the current estimated prevalence of food allergy among children born today?
drafts/e1ee0085-58c3-49e0-8225-5a2ceec86fd6.json,e1ee0085-58c3-49e0-8225-5a2ceec86fd6,draft,ai,Paediatric Surgery,A rectal suction biopsy is performed in a child with suspected Hirschsprung disease. Which biopsy result best supports the diagnosis?
drafts/e25864ee-0861-4459-8c0b-44c994378f88.json,e25864ee-0861-4459-8c0b-44c994378f88,draft,ai,Paediatric Sub-specialties,"During an infant oral examination in Australian general practice, ankyloglossia is identified. The parents ask what this finding may mean for management. Which response is most consistent with the source notes?"
drafts/e298090a-003b-4186-af06-00a56f93c0a0.json,e298090a-003b-4186-af06-00a56f93c0a0,draft,manual,Paediatric Sub-specialties,What is the primary mechanism behind Alloimmune Neonatal Neutropenia?
drafts/e32742f9-09d2-401f-8725-b7ad4df7325f.json,e32742f9-09d2-401f-8725-b7ad4df7325f,draft,manual,Emergency Paediatrics,What does the source conclude about the use of 'pan scans' (head-to-pelvis CT) in pediatric trauma?
drafts/e334fc30-d9fe-4621-ac02-14782ea9a6b3.json,e334fc30-d9fe-4621-ac02-14782ea9a6b3,draft,ai,General Paediatrics,A ward round reviews a child assessed as more than 5% dehydrated from gastroenteritis. Which note-based plan best matches usual prescribing practice?
drafts/e3622cd0-b9be-4592-93f6-34d837e50526.json,e3622cd0-b9be-4592-93f6-34d837e50526,draft,manual,Community-based Paediatrics,What is identified as the most appropriate way to determine if a patient identifies as Aboriginal or Torres Strait Islander in a clinical setting?
drafts/e3ac3715-45ec-4f58-a6ac-b1026db663bd.json,e3ac3715-45ec-4f58-a6ac-b1026db663bd,draft,ai,Paediatric Sub-specialties,"A child presents with an eczema flare. Beyond dry skin, fine scale and poorly demarcated margins, which additional lesion type is noted in more severe eczema?"
drafts/e3b9f760-894b-4c16-93c5-1e9ce5f54f6c.json,e3b9f760-894b-4c16-93c5-1e9ce5f54f6c,draft,ai,General Paediatrics,Which citation practice best matches the instructions for this batch when factual support is limited?
drafts/e44bd245-c389-4d3c-ae02-ff57805bae1d.json,e44bd245-c389-4d3c-ae02-ff57805bae1d,draft,manual,Paediatric Sub-specialties,Which of the following is a primary indication to consider the administration of adrenaline in a child with a severe asthma presentation?
drafts/e520392d-961a-492f-8aa3-2361f9decf6a.json,e520392d-961a-492f-8aa3-2361f9decf6a,draft,ai,Paediatric Sub-specialties,Which condition is listed in the source pack as a leukocoria differential from the CAH Bible excerpt?
drafts/e53bcf40-5718-4ced-b31b-ee301d88e00e.json,e53bcf40-5718-4ced-b31b-ee301d88e00e,draft,manual,Paediatric Surgery,"When managing a child with suspected bowel obstruction, why is it recommended to commence antibiotics?"
drafts/e558f1e1-1099-4396-8bbb-0ac0b4e37c31.json,e558f1e1-1099-4396-8bbb-0ac0b4e37c31,draft,ai,Paediatric Sub-specialties,Which drug combination corresponds to **Trikafta** in the provided notes?
drafts/e5b308f3-5471-4d50-8cb4-b3d894e5a874.json,e5b308f3-5471-4d50-8cb4-b3d894e5a874,draft,manual,Community-based Paediatrics,What is a defining characteristic of the ABAS and Vineland-3 assessment tools?
drafts/e5e56fd8-5002-4c7d-b8a9-d1cb34612a71.json,e5e56fd8-5002-4c7d-b8a9-d1cb34612a71,draft,manual,Community-based Paediatrics,What characteristic of intellectual assessments makes them unsuitable for children who are non-verbal?
drafts/e60f1ced-4fa6-4173-945b-62b13605344b.json,e60f1ced-4fa6-4173-945b-62b13605344b,draft,ai,Paediatric Sub-specialties,A preschool child becomes increasingly unwell with wheeze but cannot describe symptoms clearly. Which change best supports clinical deterioration in paediatric asthma?
drafts/e65127c9-ac93-4b27-a771-45b73bb528fe.json,e65127c9-ac93-4b27-a771-45b73bb528fe,draft,ai,General Paediatrics,Which child best fits the note-based criterion for considering short stature secondary to being born small for gestational age (SGA) with no catch-up growth?
drafts/e6845141-7deb-4eea-a0c8-d66c3ee19632.json,e6845141-7deb-4eea-a0c8-d66c3ee19632,draft,ai,Paediatric Sub-specialties,A student tries to apply adult upper-airway anatomy directly to an infant assessment. Which paediatric airway feature from the notes most directly argues against assuming the infant epiglottis is adult-like?
drafts/e764b446-270d-4fa9-a87a-c5fff985f4a6.json,e764b446-270d-4fa9-a87a-c5fff985f4a6,draft,manual,Community-based Paediatrics,Which of the following is a characteristic disadvantage of inactivated vaccines?
drafts/e7666fae-c720-48aa-99cd-6f6991206c98.json,e7666fae-c720-48aa-99cd-6f6991206c98,draft,manual,Paediatric Sub-specialties,Which specific genetic mutation is found in approximately $85\%$ of Caucasian patients with cystic fibrosis?
drafts/e7cf705b-dceb-448e-8013-bf59b2997986.json,e7cf705b-dceb-448e-8013-bf59b2997986,draft,manual,Adolescent Medicine,Which pattern of decline is observed in Delta EEG power across the brain during adolescent development?
drafts/e7fe9d4d-3730-484f-82ea-db49ad475a25.json,e7fe9d4d-3730-484f-82ea-db49ad475a25,draft,ai,Paediatric Sub-specialties,"A 6-year-old develops widespread urticaria, facial angioedema, and respiratory difficulty within minutes of eating a suspected allergen. Which statement best fits the provided source pack?"
drafts/e81ccfa3-c549-41e8-a673-695cf28ea78f.json,e81ccfa3-c549-41e8-a673-695cf28ea78f,draft,ai,Paediatric Surgery,A clinician is documenting a gonadal examination in a child. They note that one testis is not in the scrotum and appears to be located **outside** the expected path from the kidney to the scrotum. Which term is most accurate?
drafts/e84f4af8-6737-44de-b664-38bae9103a83.json,e84f4af8-6737-44de-b664-38bae9103a83,draft,manual,Paediatric Surgery,Which of the following is the preferred modern management for a lateral cervical lymphatic malformation (cystic hygroma) to minimize morbidity?
drafts/e89865dd-9766-43c4-bec4-32577ef710aa.json,e89865dd-9766-43c4-bec4-32577ef710aa,draft,manual,Paediatric Sub-specialties,"In the neonatal unit, hypertension is frequently associated with which respiratory condition?"
drafts/e8a425f0-840d-458d-a03f-d17c1f671c85.json,e8a425f0-840d-458d-a03f-d17c1f671c85,draft,ai,General Paediatrics,A 10-week-old infant is back to baseline after a BRUE. Which feature of the history should most increase concern for non-accidental injury during the assessment?
drafts/e8e7315a-914b-4920-b1ab-a16fbf2a9551.json,e8e7315a-914b-4920-b1ab-a16fbf2a9551,draft,ai,Paediatric Sub-specialties,"A 7-month-old infant has a first episode of wheeze during a coryzal illness. The team is considering a bronchodilator trial. According to the source pack, which approach is most appropriate?"
drafts/e8eb6911-c30f-4898-93ac-fbab10ef2f33.json,e8eb6911-c30f-4898-93ac-fbab10ef2f33,draft,ai,Paediatric Surgery,"A child has an **upper neck swelling**. On further review, there is also a **fluctuant, bluish mass in the floor of the mouth**. What is the most likely diagnosis?"
drafts/e982a6cb-fae1-474a-8d75-4820b56de7a9.json,e982a6cb-fae1-474a-8d75-4820b56de7a9,draft,manual,Paediatric Sub-specialties,At what age is it generally considered appropriate to begin using 24-hour ambulatory blood pressure monitoring for a hypertensive child?
drafts/ea4b0716-c389-456a-a949-bdd0c15ddfd1.json,ea4b0716-c389-456a-a949-bdd0c15ddfd1,draft,ai,Paediatric Sub-specialties,A 12-year-old with migraine feels unwell during an attack and asks what non-drug measure might help immediately at home while awaiting medical review if needed. Which option best matches the source notes?
drafts/ea59fd9f-fc34-4164-9ead-6a234d4fd7f0.json,ea59fd9f-fc34-4164-9ead-6a234d4fd7f0,draft,manual,Paediatric Surgery,What is the primary purpose of the 'Kidsburns' consultative service mentioned by Dr. Harvey?
drafts/ea9a5c7a-1fc2-414b-8286-8356cda348d3.json,ea9a5c7a-1fc2-414b-8286-8356cda348d3,draft,ai,Paediatric Surgery,"A 3-year-old child presents after oro-facial trauma. During the dental examination, which tooth is most likely to be affected according to the source pack?"
drafts/eba77800-fcb6-4f87-a64b-e2cd2267e308.json,eba77800-fcb6-4f87-a64b-e2cd2267e308,draft,ai,Paediatric Sub-specialties,A 13-year-old is brought in after a first seizure. Friends report the child had taken unknown tablets from a relative's bag shortly beforehand. Which note-listed underlying cause should be prioritised?
